movie_idx,title,user_idx
353,Fallen (1998),81
700,"Life Less Ordinary, A (1997)",81
985,Home Alone 3 (1997),81
1444,"Big Bang Theory, The (1994)",81
1274,"Other Voices, Other Rooms (1997)",81
1402,Twisted (1996),81
1519,Night Flier (1997),81
1436,Star Kid (1997),81
1561,"Leading Man, The (1996)",81
1465,Hugo Pool (1997),81
598,D3: The Mighty Ducks (1996),82
50,Fantasia (1940),82
709,Pocahontas (1995),82
795,"39 Steps, The (1935)",82
683,Robin Hood: Prince of Thieves (1991),82
673,Paths of Glory (1957),82
1049,"Fox and the Hound, The (1981)",82
1215,"Sum of Us, The (1994)",82
788,"Convent, The (Convento, O) (1995)",82
1507,"Wedding Gift, The (1994)",82
330,Three Colors: Blue (1993),83
295,Down by Law (1986),83
852,Victor/Victoria (1982),83
1028,"Christmas Carol, A (1938)",83
264,Somewhere in Time (1980),83
968,Miami Rhapsody (1995),83
362,Tin Men (1987),83
1206,Blue in the Face (1995),83
1115,"Old Man and the Sea, The (1958)",83
128,Get on the Bus (1996),83
298,Absolute Power (1997),84
855,Things to Do in Denver when You're Dead (1995),84
1269,Fluke (1995),84
614,Happy Gilmore (1996),84
516,"Substitute, The (1996)",84
483,Basquiat (1996),84
661,When We Were Kings (1996),84
1053,"Ballad of Narayama, The (Narayama Bushiko) (1958)",84
1322,Stonewall (1995),84
994,"Specialist, The (1994)",84
297,"Usual Suspects, The (1995)",85
260,Citizen Kane (1941),85
725,Patton (1970),85
174,Casablanca (1942),85
241,"Maltese Falcon, The (1941)",85
108,Annie Hall (1977),85
888,"Deer Hunter, The (1978)",85
561,Cool Hand Luke (1967),85
753,"Man Who Would Be King, The (1975)",85
673,Paths of Glory (1957),85
122,Homeward Bound: The Incredible Journey (1993),86
526,Dirty Dancing (1987),86
153,Face/Off (1997),86
204,Primal Fear (1996),86
1241,Meet John Doe (1941),86
1253,Little Lord Fauntleroy (1936),86
790,Foxfire (1996),86
1081,"Babysitter, The (1995)",86
1522,Children of the Revolution (1996),86
1523,"Object of My Affection, The (1998)",86
3,Legends of the Fall (1994),87
526,Dirty Dancing (1987),87
969,Ulee's Gold (1997),87
807,"Wings of the Dove, The (1997)",87
184,Wag the Dog (1997),87
973,Rob Roy (1995),87
643,"Crucible, The (1996)",87
115,Amistad (1997),87
912,In the Line of Duty 2 (1987),87
1377,Bent (1997),87
133,"Postino, Il (1994)",88
337,Ed Wood (1994),88
405,"Hudsucker Proxy, The (1994)",88
512,Secrets & Lies (1996),88
735,Short Cuts (1993),88
750,"Big Sleep, The (1946)",88
323,To Die For (1995),88
63,"City of Lost Children, The (1995)",88
808,Shallow Grave (1994),88
947,Up in Smoke (1978),88
186,"Philadelphia Story, The (1940)",89
78,North by Northwest (1959),89
241,"Maltese Falcon, The (1941)",89
673,Paths of Glory (1957),89
660,"Manchurian Candidate, The (1962)",89
1239,Faust (1994),89
1553,Coldblooded (1995),89
1318,"Turning, The (1992)",89
1588,"Gate of Heavenly Peace, The (1995)",89
1586,Chairman of the Board (1998),89
71,Jean de Florette (1986),90
638,Manon of the Spring (Manon des sources) (1986),90
611,Sunset Blvd. (1950),90
454,East of Eden (1955),90
982,"Treasure of the Sierra Madre, The (1948)",90
333,Shine (1996),90
1127,"Tin Drum, The (Blechtrommel, Die) (1979)",90
939,Touch of Evil (1958),90
702,Diva (1981),90
802,Mediterraneo (1991),90
59,Angels and Insects (1995),91
522,Shall We Dance? (1996),91
512,Secrets & Lies (1996),91
969,Ulee's Gold (1997),91
965,Rebecca (1940),91
440,Sophie's Choice (1982),91
1124,"Newton Boys, The (1998)",91
281,Twelfth Night (1996),91
1534,Wild Reeds (1994),91
1289,Jefferson in Paris (1995),91
188,Richard III (1995),92
59,Angels and Insects (1995),92
88,Monty Python's Life of Brian (1979),92
277,"Wrong Trousers, The (1993)",92
275,"Bridge on the River Kwai, The (1957)",92
618,"Magnificent Seven, The (1954)",92
1123,I Shot Andy Warhol (1996),92
517,Koyaanisqatsi (1983),92
1534,Wild Reeds (1994),92
1546,Bhaji on the Beach (1993),92
357,Star Wars (1977),93
191,Forrest Gump (1994),93
156,"Fugitive, The (1993)",93
217,Blade Runner (1982),93
102,Terminator 2: Judgment Day (1991),93
161,"Empire Strikes Back, The (1980)",93
101,Raiders of the Lost Ark (1981),93
52,Return of the Jedi (1983),93
112,"Terminator, The (1984)",93
57,E.T. the Extra-Terrestrial (1982),93
1083,Farinelli: il castrato (1994),94
562,Microcosmos: Le peuple de l'herbe (1996),94
673,Paths of Glory (1957),94
1047,M (1931),94
1026,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",94
63,"City of Lost Children, The (1995)",94
378,Dead Man (1995),94
1270,Cronos (1992),94
1286,1-900 (1994),94
1271,Kaspar Hauser (1993),94
693,Much Ado About Nothing (1993),95
529,"Nightmare Before Christmas, The (1993)",95
321,"Princess Bride, The (1987)",95
247,Back to the Future (1985),95
347,Indiana Jones and the Last Crusade (1989),95
750,"Big Sleep, The (1946)",95
1079,Spellbound (1945),95
914,Gaslight (1944),95
418,Hamlet (1996),95
1051,"Women, The (1939)",95
730,Raging Bull (1980),96
485,Roman Holiday (1953),96
729,His Girl Friday (1940),96
601,"American in Paris, An (1951)",96
472,Nell (1994),96
584,Charade (1963),96
1071,Ruby in Paradise (1993),96
821,Funny Face (1957),96
958,Walking and Talking (1996),96
1344,Beat the Devil (1954),96
94,Taxi Driver (1976),97
239,"Shawshank Redemption, The (1994)",97
405,"Hudsucker Proxy, The (1994)",97
351,Reservoir Dogs (1992),97
571,Apocalypse Now (1979),97
356,GoodFellas (1990),97
113,"Shining, The (1980)",97
623,Sling Blade (1996),97
1,L.A. Confidential (1997),97
1016,Philadelphia (1993),97
351,Reservoir Dogs (1992),98
571,Apocalypse Now (1979),98
60,Scream (1996),98
40,Fly Away Home (1996),98
206,Mad City (1997),98
754,"Killing Fields, The (1984)",98
550,Being There (1979),98
646,Casino (1995),98
494,Menace II Society (1993),98
1243,Indian Summer (1996),98
856,Cinema Paradiso (1988),99
509,"Secret of Roan Inish, The (1994)",99
67,Wings of Desire (1987),99
601,"American in Paris, An (1951)",99
884,All About Eve (1950),99
989,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",99
449,Enchanted April (1991),99
129,Ninotchka (1939),99
914,Gaslight (1944),99
677,Six Degrees of Separation (1993),99
1069,Antonia's Line (1995),100
501,Bound (1996),100
185,12 Angry Men (1957),100
770,Smilla's Sense of Snow (1997),100
582,"Kiss Me, Guido (1997)",100
993,Anne Frank Remembered (1995),100
45,Beautiful Thing (1996),100
605,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),100
1631,Sweet Nothing (1995),100
1676,Scream of Stone (Schrei aus Stein) (1991),100
337,Ed Wood (1994),101
1009,Carlito's Way (1993),101
199,Delicatessen (1991),101
500,Smoke (1995),101
805,Wild Bill (1995),101
1209,Nosferatu a Venezia (1986),101
636,Hearts and Minds (1996),101
1394,Midnight Dancers (Sibak) (1994),101
1330,Jason's Lyric (1994),101
74,That Darn Cat! (1965),101
185,12 Angry Men (1957),102
635,"Day the Earth Stood Still, The (1951)",102
258,Duck Soup (1933),102
1020,Forbidden Planet (1956),102
241,"Maltese Falcon, The (1941)",102
537,"Adventures of Robin Hood, The (1938)",102
1151,"Candidate, The (1972)",102
581,"Great Dictator, The (1940)",102
818,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",102
661,When We Were Kings (1996),102
47,Get Shorty (1995),103
324,From Dusk Till Dawn (1996),103
221,"Fish Called Wanda, A (1988)",103
367,Monty Python and the Holy Grail (1974),103
347,Indiana Jones and the Last Crusade (1989),103
66,To Kill a Mockingbird (1962),103
611,Sunset Blvd. (1950),103
428,Bringing Up Baby (1938),103
475,Rebel Without a Cause (1955),103
884,All About Eve (1950),103
224,Unhook the Stars (1996),104
263,When the Cats Away (Chacun cherche son chat) (1996),104
692,Bride of Frankenstein (1935),104
655,Cat People (1982),104
1155,Burnt By the Sun (1994),104
597,Looking for Richard (1996),104
642,Love! Valour! Compassion! (1997),104
1534,Wild Reeds (1994),104
1559,A Chef in Love (1996),104
1201,Margaret's Museum (1995),104
195,Pink Floyd - The Wall (1982),105
300,Lost Horizon (1937),105
603,"Blue Angel, The (Blaue Engel, Der) (1930)",105
818,"Seventh Seal, The (Sjunde inseglet, Det) (1957)",105
1047,M (1931),105
1026,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)",105
1313,"Wonderful, Horrible Life of Leni Riefenstahl, The (1993)",105
517,Koyaanisqatsi (1983),105
882,Walkabout (1971),105
304,Foreign Correspondent (1940),105
133,"Postino, Il (1994)",106
1069,Antonia's Line (1995),106
942,Eat Drink Man Woman (1994),106
473,"Madness of King George, The (1994)",106
1063,Persuasion (1995),106
980,Thirty-Two Short Films About Glenn Gould (1993),106
910,To Live (Huozhe) (1994),106
1317,Strawberry and Chocolate (Fresa y chocolate) (1993),106
1497,Last Summer in the Hamptons (1995),106
1579,Entertaining Angels: The Dorothy Day Story (1996),106
1059,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),107
330,Three Colors: Blue (1993),107
671,FairyTale: A True Story (1997),107
733,Farewell My Concubine (1993),107
910,To Live (Huozhe) (1994),107
411,Orlando (1993),107
1522,Children of the Revolution (1996),107
1518,Death in Brunswick (1991),107
1605,King of New York (1990),107
1579,Entertaining Angels: The Dorothy Day Story (1996),107
543,"Net, The (1995)",108
296,Stargate (1994),108
190,Diabolique (1996),108
1042,Blues Brothers 2000 (1998),108
978,Last Action Hero (1993),108
368,Die Hard: With a Vengeance (1995),108
421,Mary Shelley's Frankenstein (1994),108
872,Daylight (1996),108
572,Homeward Bound II: Lost in San Francisco (1996),108
1273,Ill Gotten Gains (1997),108
258,Duck Soup (1933),109
694,Some Like It Hot (1959),109
428,Bringing Up Baby (1938),109
1046,My Man Godfrey (1936),109
550,Being There (1979),109
238,Singin' in the Rain (1952),109
1411,Across the Sea of Time (1995),109
584,Charade (1963),109
1287,"Innocents, The (1961)",109
897,Bread and Chocolate (Pane e cioccolata) (1973),109
346,"Ice Storm, The (1997)",110
920,"Apartment, The (1960)",110
694,Some Like It Hot (1959),110
454,East of Eden (1955),110
538,Lawrence of Arabia (1962),110
541,"Third Man, The (1949)",110
884,All About Eve (1950),110
949,Gigi (1958),110
660,"Manchurian Candidate, The (1962)",110
255,Afterglow (1997),110
942,Eat Drink Man Woman (1994),111
870,Jude (1996),111
199,Delicatessen (1991),111
702,Diva (1981),111
1056,Night on Earth (1991),111
466,"Fast, Cheap & Out of Control (1997)",111
1270,Cronos (1992),111
1378,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",111
1379,"Contempt (Mépris, Le) (1963)",111
1297,Aiqing wansui (1994),111
1088,Little Odessa (1994),112
109,Swimming with Sharks (1995),112
588,Georgia (1995),112
483,Basquiat (1996),112
906,Live Nude Girls (1995),112
1003,Cobb (1994),112
924,Celtic Pride (1996),112
1242,"Very Natural Thing, A (1974)",112
1291,"Walk in the Sun, A (1945)",112
1286,1-900 (1994),112
170,Hoop Dreams (1994),113
71,Jean de Florette (1986),113
793,Free Willy 3: The Rescue (1997),113
920,"Apartment, The (1960)",113
1079,Spellbound (1945),113
859,Picnic (1955),113
308,"Corrina, Corrina (1994)",113
261,Tomorrow Never Dies (1997),113
914,Gaslight (1944),113
1215,"Sum of Us, The (1994)",113
59,Angels and Insects (1995),114
534,Welcome to the Dollhouse (1995),114
873,Lone Star (1996),114
501,Bound (1996),114
522,Shall We Dance? (1996),114
1,L.A. Confidential (1997),114
380,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",114
115,Amistad (1997),114
597,Looking for Richard (1996),114
661,When We Were Kings (1996),114
1648,Shadows (Cienie) (1988),115
1396,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",115
1368,"Promise, The (Versprechen, Das) (1994)",115
1655,To Cross the Rubicon (1991),115
1431,"Man from Down Under, The (1943)",115
1657,Pharaoh's Army (1995),115
1633,"Death in the Garden (Mort en ce jardin, La) (1956)",115
1418,Liebelei (1933),115
1404,Lashou shentan (1992),115
1470,Terror in a Texas Town (1958),115
68,Mr. Holland's Opus (1995),116
220,Gone with the Wind (1939),116
103,Willy Wonka and the Chocolate Factory (1971),116
359,"Godfather: Part II, The (1974)",116
254,Amadeus (1984),116
513,Carrie (1976),116
125,Vertigo (1958),116
174,Casablanca (1942),116
36,Rear Window (1954),116
629,Glory (1989),116
556,Maverick (1994),117
856,Cinema Paradiso (1988),117
729,His Girl Friday (1940),117
673,Paths of Glory (1957),117
349,Devil in a Blue Dress (1995),117
802,Mediterraneo (1991),117
1426,Celestial Clockwork (1994),117
1548,Chairman of the Board (1998),117
1096,"Stranger, The (1994)",117
1643,Condition Red (1995),117
289,"English Patient, The (1996)",118
360,Evita (1996),118
568,Everyone Says I Love You (1996),118
251,Mother (1996),118
739,"Young Poisoner's Handbook, The (1995)",118
989,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",118
980,Thirty-Two Short Films About Glenn Gould (1993),118
1123,I Shot Andy Warhol (1996),118
1419,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",118
1275,"Search for One-eye Jimmy, The (1996)",118
873,Lone Star (1996),119
189,"Godfather, The (1972)",119
501,Bound (1996),119
359,"Godfather: Part II, The (1974)",119
10,Men in Black (1997),119
695,Leaving Las Vegas (1995),119
355,Trainspotting (1996),119
242,"People vs. Larry Flynt, The (1996)",119
862,Sleepers (1996),119
629,Glory (1989),119
318,Little Women (1994),120
666,"Postman, The (1997)",120
733,Farewell My Concubine (1993),120
584,Charade (1963),120
1360,Caught (1996),120
903,Swept from the Sea (1997),120
962,"Stars Fell on Henrietta, The (1995)",120
1359,Mr. Wonderful (1993),120
1413,Frankie Starlight (1995),120
1639,Spirits of the Dead (Tre passi nel delirio) (1968),120
130,Good Will Hunting (1997),121
325,Apt Pupil (1998),121
184,Wag the Dog (1997),121
66,To Kill a Mockingbird (1962),121
694,Some Like It Hot (1959),121
537,"Adventures of Robin Hood, The (1938)",121
91,"African Queen, The (1951)",121
1151,"Candidate, The (1972)",121
982,"Treasure of the Sierra Madre, The (1948)",121
1220,Ayn Rand: A Sense of Life (1997),121
330,Three Colors: Blue (1993),122
940,Faster Pussycat! Kill! Kill! (1965),122
67,Wings of Desire (1987),122
812,"House of the Spirits, The (1993)",122
808,Shallow Grave (1994),122
987,Mrs. Parker and the Vicious Circle (1994),122
90,Backbeat (1993),122
1532,The Deadly Cure (1996),122
1134,M. Butterfly (1993),122
1301,Withnail and I (1987),122
260,Citizen Kane (1941),123
299,Like Water For Chocolate (Como agua para chocolate) (1992),123
694,Some Like It Hot (1959),123
241,"Maltese Falcon, The (1941)",123
460,My Left Foot (1989),123
538,Lawrence of Arabia (1962),123
754,"Killing Fields, The (1984)",123
315,"Crying Game, The (1992)",123
496,Chinatown (1974),123
436,High Noon (1952),123
909,3 Ninjas: High Noon At Mega Mountain (1998),124
1121,"Prophecy II, The (1998)",124
700,"Life Less Ordinary, A (1997)",124
1377,Bent (1997),124
1220,Ayn Rand: A Sense of Life (1997),124
1547,Hush (1998),124
1660,Nightwatch (1997),124
1644,Mat' i syn (1997),124
1632,B. Monkey (1998),124
1651,Sliding Doors (1998),124
335,Flubber (1997),125
1375,Paradise Road (1997),125
582,"Kiss Me, Guido (1997)",125
1338,"Man of No Importance, A (1994)",125
1452,Bliss (1997),125
1317,Strawberry and Chocolate (Fresa y chocolate) (1993),125
1072,Top Hat (1935),125
879,Ready to Wear (Pret-A-Porter) (1994),125
605,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),125
1255,Pather Panchali (1955),125
102,Terminator 2: Judgment Day (1991),126
456,Top Gun (1986),126
256,Alien (1979),126
182,Star Trek: The Wrath of Khan (1982),126
474,Star Trek IV: The Voyage Home (1986),126
6,"Hunt for Red October, The (1990)",126
114,True Lies (1994),126
82,Batman (1989),126
476,Clear and Present Danger (1994),126
433,Beauty and the Beast (1991),126
549,"Mask, The (1994)",127
303,"Return of the Pink Panther, The (1974)",127
112,"Terminator, The (1984)",127
182,Star Trek: The Wrath of Khan (1982),127
573,Star Trek: Generations (1994),127
354,Highlander (1986),127
8,Grease (1978),127
618,"Magnificent Seven, The (1954)",127
629,Glory (1989),127
488,Arsenic and Old Lace (1944),127
405,"Hudsucker Proxy, The (1994)",128
856,Cinema Paradiso (1988),128
356,GoodFellas (1990),128
730,Raging Bull (1980),128
78,North by Northwest (1959),128
599,Manhattan (1979),128
561,Cool Hand Luke (1967),128
754,"Killing Fields, The (1984)",128
476,Clear and Present Danger (1994),128
36,Rear Window (1954),128
224,Unhook the Stars (1996),129
263,When the Cats Away (Chacun cherche son chat) (1996),129
10,Men in Black (1997),129
1083,Farinelli: il castrato (1994),129
780,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",129
1111,C'est arrivé près de chez vous (1992),129
882,Walkabout (1971),129
1334,Before the Rain (Pred dozhdot) (1994),129
1345,Carmen Miranda: Bananas Is My Business (1994),129
1288,"Colonel Chabert, Le (1994)",129
1059,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),130
133,"Postino, Il (1994)",130
775,"Doom Generation, The (1995)",130
379,Priest (1994),130
330,Three Colors: Blue (1993),130
595,Breaking the Waves (1996),130
132,Roommates (1995),130
843,Once Were Warriors (1994),130
1163,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",130
1425,"Good Man in Africa, A (1994)",130
357,Star Wars (1977),131
231,Jurassic Park (1993),131
320,Dances with Wolves (1990),131
311,Aliens (1986),131
52,Return of the Jedi (1983),131
53,Dead Poets Society (1989),131
347,Indiana Jones and the Last Crusade (1989),131
76,Star Trek III: The Search for Spock (1984),131
201,Speed (1994),131
433,Beauty and the Beast (1991),131
145,"Good, The Bad and The Ugly, The (1966)",132
77,Jerry Maguire (1996),132
305,"Fifth Element, The (1997)",132
350,"Lost World: Jurassic Park, The (1997)",132
89,Sense and Sensibility (1995),132
136,Mission: Impossible (1996),132
158,Jackie Chan's First Strike (1996),132
173,"First Wives Club, The (1996)",132
670,Don Juan DeMarco (1995),132
306,Mulholland Falls (1996),132
529,"Nightmare Before Christmas, The (1993)",133
796,Heavy Metal (1981),133
726,"Aristocats, The (1970)",133
807,"Wings of the Dove, The (1997)",133
1253,Little Lord Fauntleroy (1936),133
897,Bread and Chocolate (Pane e cioccolata) (1973),133
1393,Yankee Zulu (1994),133
1524,"Vie est belle, La (Life is Rosey) (1987)",133
1521,"Hungarian Fairy Tale, A (1987)",133
1298,T-Men (1947),133
295,Down by Law (1986),134
1473,"Winter Guest, The (1997)",134
378,Dead Man (1995),134
588,Georgia (1995),134
815,Anna Karenina (1997),134
517,Koyaanisqatsi (1983),134
1357,Trust (1990),134
1343,Welcome To Sarajevo (1997),134
1497,Last Summer in the Hamptons (1995),134
1522,Children of the Revolution (1996),134
1218,Beyond Bedlam (1993),135
1150,"Great Day in Harlem, A (1994)",135
1033,Power 98 (1995),135
1513,Two or Three Things I Know About Her (1966),135
1388,"Bloody Child, The (1996)",135
1249,Paris Was a Woman (1995),135
1595,Time Tracers (1995),135
1643,Condition Red (1995),135
1395,Duoluo tianshi (1995),135
1448,"Magic Hour, The (1998)",135
408,Braveheart (1995),136
218,"20,000 Leagues Under the Sea (1954)",136
283,Miracle on 34th Street (1994),136
241,"Maltese Falcon, The (1941)",136
110,My Fair Lady (1964),136
