movieId,movie_idx,title,release_date,imdb_url
916,1281,Lost in Space (1998),27-Mar-1998,http://us.imdb.com/Title?Lost+in+Space+(1998)
917,1433,Mercury Rising (1998),27-Mar-1998,http://us.imdb.com/Title?Mercury+Rising+(1998)
918,952,City of Angels (1998),03-Apr-1998,http://us.imdb.com/Title?City+of+Angels+(1998)
919,63,"City of Lost Children, The (1995)",01-Jan-1995,"http://us.imdb.com/Title?Cit%E9+des+enfants+perdus,+La+(1995)"
920,1434,Two Bits (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Two%20Bits%20(1995)
921,733,Farewell My Concubine (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Ba%20Wang%20Bie%20Ji%20(1993)
922,378,Dead Man (1995),10-May-1996,http://us.imdb.com/M/title-exact?Dead%20Man%20(1995)
923,508,Raise the Red Lantern (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Da%20Hong%20Deng%20Long%20Gao%20Gao%20Gua%20(1991)
924,1034,White Squall (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?White%20Squall%20(1996)
925,970,Unforgettable (1996),23-Feb-1996,http://us.imdb.com/Title?Unforgettable+(1996)
926,525,Down Periscope (1996),01-Mar-1996,http://us.imdb.com/M/title-exact?Down%20Periscope%20(1996)
927,489,"Flower of My Secret, The (Flor de mi secreto, La) (1995)",08-Mar-1996,"http://us.imdb.com/M/title-exact?Flor%20de%20mi%20secreto,%20La%20(1995)"
928,971,"Craft, The (1996)",26-Apr-1996,"http://us.imdb.com/M/title-exact?Craft,%20The%20(1996)"
929,631,Harriet the Spy (1996),03-Jul-1996,http://us.imdb.com/M/title-exact?Harriet%20the%20Spy%20(1996)
930,165,Chain Reaction (1996),31-Jul-1996,http://us.imdb.com/M/title-exact?Chain%20Reaction%20(1996)
931,415,"Island of Dr. Moreau, The (1996)",23-Aug-1996,"http://us.imdb.com/M/title-exact?Island%20of%20Dr.%20Moreau,%20The%20(1996)"
932,846,First Kid (1996),30-Aug-1996,http://us.imdb.com/M/title-exact?First%20Kid%20(1996)
933,1175,"Funeral, The (1996)",25-Oct-1996,"http://us.imdb.com/M/title-exact?Funeral,%20The%20(1996)"
934,1104,"Preacher's Wife, The (1996)",13-Dec-1996,"http://us.imdb.com/M/title-exact?Preacher's%20Wife,%20The%20(1996)"
935,1375,Paradise Road (1997),18-Apr-1997,http://us.imdb.com/M/title-exact?Paradise%20Road%20%281997%29
936,1084,Brassed Off (1996),13-Jun-1997,http://us.imdb.com/M/title-exact?Brassed%20Off%20%281996%29
937,519,"Thousand Acres, A (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Thousand+Acres%2C+A+(1997)
938,343,"Smile Like Yours, A (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Smile+Like+Yours%2C+A+(1997)
939,748,Murder in the First (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Murder%20in%20the%20First%20(1995)
940,1110,Airheads (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Airheads%20(1994)
941,396,With Honors (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?With%20Honors%20(1994)
942,703,What's Love Got to Do with It (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?What's%20Love%20Got%20to%20Do%20with%20It%20(1993)
943,386,Killing Zoe (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Killing%20Zoe%20(1994)
944,192,Renaissance Man (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Renaissance%20Man%20(1994)
945,584,Charade (1963),01-Jan-1963,http://us.imdb.com/M/title-exact?Charade%20(1963)
946,1049,"Fox and the Hound, The (1981)",01-Jan-1981,"http://us.imdb.com/M/title-exact?Fox%20and%20the%20Hound,%20The%20(1981)"
947,915,"Big Blue, The (Grand bleu, Le) (1988)",01-Jan-1988,"http://us.imdb.com/M/title-exact?Grand%20bleu,%20Le%20(1988)"
948,459,Booty Call (1997),28-Feb-1997,http://us.imdb.com/M/title-exact?Booty%20Call%20(1997)
949,610,How to Make an American Quilt (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?How%20to%20Make%20an%20American%20Quilt%20(1995)
950,588,Georgia (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Georgia%20(1995)
951,272,"Indian in the Cupboard, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Indian%20in%20the%20Cupboard,%20The%20(1995)"
952,1206,Blue in the Face (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Blue%20in%20the%20Face%20(1995)
953,616,Unstrung Heroes (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Unstrung%20Heroes%20(1995)
954,1001,Unzipped (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Unzipped%20(1995)
955,134,Before Sunrise (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Before%20Sunrise%20(1995)
956,1180,Nobody's Fool (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Nobody's%20Fool%20(1994)
957,1468,Pushing Hands (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Tui%20Shou%20(1992)
958,910,To Live (Huozhe) (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Huozhe%20(1994)
959,285,Dazed and Confused (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Dazed%20and%20Confused%20(1993)
960,341,Naked (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Naked%20(1993)
961,411,Orlando (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Orlando%20(1993)
962,1071,Ruby in Paradise (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Ruby%20in%20Paradise%20(1993)
963,569,Some Folks Call It a Sling Blade (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Some%20Folks%20Call%20It%20a%20Sling%20Blade%20(1993)
964,1060,"Month by the Lake, A (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Month%20by%20The%20Lake,%20A%20(1995)"
965,821,Funny Face (1957),01-Jan-1957,http://us.imdb.com/M/title-exact?Funny%20Face%20(1957)
966,1024,"Affair to Remember, An (1957)",01-Jan-1957,"http://us.imdb.com/M/title-exact?Affair%20to%20Remember,%20An%20(1957)"
967,1253,Little Lord Fauntleroy (1936),01-Jan-1936,http://us.imdb.com/M/title-exact?Little%20Lord%20Fauntleroy%20(1936)
968,1177,"Inspector General, The (1949)",01-Jan-1949,"http://us.imdb.com/M/title-exact?Inspector%20General,%20The%20(1949)"
969,816,Winnie the Pooh and the Blustery Day (1968),01-Jan-1968,http://us.imdb.com/M/title-exact?Winnie%20the%20Pooh%20and%20the%20Blustery%20Day%20%281968%29
970,1235,Hear My Song (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Hear%20My%20Song%20(1991)
971,802,Mediterraneo (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Mediterraneo%20(1991)
972,1105,Passion Fish (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Passion%20Fish%20(1992)
973,1509,Grateful Dead (1995),18-Oct-1996,http://us.imdb.com/M/title-exact?Grateful%20Dead%20(1995)
974,564,Eye for an Eye (1996),01-Jan-1996,http://us.imdb.com/Title?Eye+for+an+Eye+(1996)
975,809,Fear (1996),12-Apr-1996,http://us.imdb.com/M/title-exact?Fear%20(1996)
976,1035,Solo (1996),23-Aug-1996,http://us.imdb.com/M/title-exact?Solo%20(1996)
977,516,"Substitute, The (1996)",19-Apr-1996,"http://us.imdb.com/M/title-exact?Substitute,%20The%20(1996)"
978,1039,Heaven's Prisoners (1996),10-May-1996,http://us.imdb.com/M/title-exact?Heaven's%20Prisoners%20(1996)
979,41,"Trigger Effect, The (1996)",30-Aug-1996,"http://us.imdb.com/M/title-exact?Trigger%20Effect,%20The%20(1996)"
980,789,Mother Night (1996),01-Nov-1996,http://us.imdb.com/M/title-exact?Mother%20Night%20(1996)
981,1472,Dangerous Ground (1997),04-Sep-1996,http://us.imdb.com/M/title-exact?Dangerous%20Ground%20(1997)
982,536,Maximum Risk (1996),13-Sep-1996,http://us.imdb.com/M/title-exact?Maximum%20Risk%20(1996)
983,800,"Rich Man's Wife, The (1996)",13-Sep-1996,"http://us.imdb.com/M/title-exact?Rich%20Man's%20Wife,%20The%20(1996)"
984,265,Shadow Conspiracy (1997),31-Jan-1997,http://us.imdb.com/M/title-exact?Shadow%20Conspiracy%20(1997)
985,1259,Blood & Wine (1997),15-Nov-1996,http://us.imdb.com/Title?Blood+%26+Wine+(1997)
986,1091,Turbulence (1997),10-Jan-1997,http://us.imdb.com/M/title-exact?Turbulence%20(1997)
987,1609,Underworld (1997),09-May-1997,http://us.imdb.com/M/title-exact?Underworld%20(1997)
988,899,"Beautician and the Beast, The (1997)",07-Feb-1997,"http://us.imdb.com/M/title-exact?Beautician%20and%20the%20Beast,%20The%20(1997)"
989,1225,Cats Don't Dance (1997),26-Mar-1997,http://us.imdb.com/M/title-exact?Cats%20Don%27t%20Dance%20(1997)
990,815,Anna Karenina (1997),04-Apr-1997,http://us.imdb.com/M/title-exact?Anna%20Karenina%20%281997%29
991,1027,Keys to Tulsa (1997),11-Apr-1997,http://us.imdb.com/Title?Keys+to+Tulsa+(1997)
992,1139,Head Above Water (1996),20-Jun-1997,http://us.imdb.com/M/title-exact?Head+Above+Water+(1996)
993,935,Hercules (1997),27-Jun-1997,http://us.imdb.com/M/title-exact?Hercules+(1997)
994,1302,"Last Time I Committed Suicide, The (1997)",20-Jun-1997,http://us.imdb.com/M/title-exact?Last+Time+I+Committed+Suicide%2C+The+(1997)
995,582,"Kiss Me, Guido (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Kiss+Me%2C+Guido+(1997)
996,937,"Big Green, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Big%20Green,%20The%20(1995)"
997,813,Stuart Saves His Family (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Stuart%20Saves%20His%20Family%20(1995)
998,1258,Cabin Boy (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Cabin%20Boy%20(1994)
999,974,Clean Slate (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Clean%20Slate%20(1994)
1000,916,Lightning Jack (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Lightning%20Jack%20(1994)
1001,836,"Stupids, The (1996)",30-Aug-1996,"http://us.imdb.com/M/title-exact?Stupids,%20The%20(1996)"
1002,1132,"Pest, The (1997)",07-Feb-1997,"http://us.imdb.com/M/title-exact?Pest,%20The%20(1997)"
1003,478,That Darn Cat! (1997),14-Feb-1997,http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997)
1004,1122,Geronimo: An American Legend (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Geronimo:%20An%20American%20Legend%20(1993)
1005,779,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",01-Jan-1991,http://us.imdb.com/M/title-exact?Podwojne%20zycie%20Weroniki%20(1991)
1006,772,Until the End of the World (Bis ans Ende der Welt) (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Bis%20ans%20Ende%20der%20Welt%20(1991)
1007,672,Waiting for Guffman (1996),31-Jan-1997,http://us.imdb.com/M/title-exact?Waiting%20for%20Guffman%20(1996)
1008,1123,I Shot Andy Warhol (1996),01-May-1996,http://us.imdb.com/M/title-exact?I%20Shot%20Andy%20Warhol%20(1996)
1009,977,Stealing Beauty (1996),14-Jun-1996,http://us.imdb.com/M/title-exact?Stealing%20Beauty%20(1996)
1010,483,Basquiat (1996),16-Aug-1996,http://us.imdb.com/M/title-exact?Basquiat%20(1996)
1011,676,2 Days in the Valley (1996),27-Sep-1996,http://us.imdb.com/M/title-exact?2%20Days%20in%20the%20Valley%20(1996)
1012,644,Private Parts (1997),07-Mar-1997,http://us.imdb.com/M/title-exact?Private%20Parts%20(1997)
1013,1013,Anaconda (1997),11-Apr-1997,http://us.imdb.com/M/title-exact?Anaconda%20%281997%29
1014,11,Romy and Michele's High School Reunion (1997),25-Apr-1997,http://us.imdb.com/M/title-exact?Romy%20and%20Michele%27s%20High%20School%20Reunion%20%281997%29
1015,402,Shiloh (1997),23-May-1997,http://us.imdb.com/M/title-exact?Shiloh%20%281997%29
1016,87,Con Air (1997),06-Jun-1997,http://us.imdb.com/M/title-exact?Con%20Air%20%281997%29
1017,287,Trees Lounge (1996),11-Oct-1996,http://us.imdb.com/M/title-exact?Trees%20Lounge%20(1996)
1018,210,Tie Me Up! Tie Me Down! (1990),01-Jan-1990,http://us.imdb.com/Title?%A1%C1tame%21+(1990)
1019,640,"Die xue shuang xiong (Killer, The) (1989)",01-Jan-1989,http://us.imdb.com/M/title-exact?Die%20xue%20shuang%20xiong%20(1989)
1020,914,Gaslight (1944),01-Jan-1944,http://us.imdb.com/M/title-exact?Gaslight%20(1944)
1021,699,8 1/2 (1963),01-Jan-1963,http://us.imdb.com/M/title-exact?8%201/2%20(1963)
1022,466,"Fast, Cheap & Out of Control (1997)",01-Jan-1997,"http://us.imdb.com/M/title-exact?Fast,+Cheap+&+Out+of+Control+(1997)"
1023,1172,Fathers' Day (1997),09-May-1997,http://us.imdb.com/M/title-exact?Fathers%27%20Day%20%281997%29
1024,1184,Mrs. Dalloway (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Mrs%2E+Dalloway+(1997)
1025,928,Fire Down Below (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Fire+Down+Below+(1997)
1026,1466,"Lay of the Land, The (1997)",01-Jan-1997,http://us.imdb.com/M/title-exact?Lay+of+the+Land%2C+The+(1997)
1027,1587,"Shooter, The (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Shooter,%20The%20(1995)"
1028,196,Grumpier Old Men (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Grumpier%20Old%20Men%20(1995)
1029,1383,Jury Duty (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Jury%20Duty%20(1995)
1030,966,"Beverly Hillbillies, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?Beverly%20Hillbillies,%20The%20(1993)"
1031,1432,Lassie (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Lassie%20(1994)
1032,1148,Little Big League (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Little%20Big%20League%20(1994)
1033,572,Homeward Bound II: Lost in San Francisco (1996),08-Mar-1996,http://us.imdb.com/M/title-exact?Homeward%20Bound%20II:%20Lost%20in%20San%20Francisco%20(1996)
1034,507,"Quest, The (1996)",26-Apr-1996,"http://us.imdb.com/M/title-exact?Quest,%20The%20(1996/I)"
1035,155,Cool Runnings (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Cool%20Runnings%20(1993)
1036,983,Drop Dead Fred (1991),01-Jan-1991,http://us.imdb.com/M/title-exact?Drop%20Dead%20Fred%20(1991)
1037,752,Grease 2 (1982),01-Jan-1982,http://us.imdb.com/M/title-exact?Grease%202%20(1982)
1038,1405,Switchback (1997),01-Jan-1997,http://us.imdb.com/M/title-exact?Switchback+(1997)
1039,418,Hamlet (1996),24-Jan-1997,http://us.imdb.com/M/title-exact?Hamlet%20(1996)
1040,1136,Two if by Sea (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Two%20if%20by%20Sea%20(1996)
1041,633,Forget Paris (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Forget%20Paris%20(1995)
1042,18,Just Cause (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Just%20Cause%20(1995)
1043,1061,Rent-a-Kid (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Rent-a-Kid%20(1995)
1044,705,"Paper, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Paper,%20The%20(1994)"
1045,1245,Fearless (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Fearless%20(1993)
1046,559,Malice (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Malice%20(1993)
1047,336,Multiplicity (1996),12-Jul-1996,http://us.imdb.com/M/title-exact?Multiplicity%20(1996)
1048,682,She's the One (1996),23-Aug-1996,http://us.imdb.com/M/title-exact?She's%20the%20One%20(1996)
1049,69,House Arrest (1996),02-Aug-1996,http://us.imdb.com/Title?House+Arrest+(1996/I)
1050,1090,"Ghost and Mrs. Muir, The (1947)",01-Jan-1947,"http://us.imdb.com/M/title-exact?Ghost%20and%20Mrs.%20Muir,%20The%20(1947)"
1051,1067,"Associate, The (1996)",19-Oct-1996,"http://us.imdb.com/M/title-exact?Associate,%20The%20(1996)"
1052,486,Dracula: Dead and Loving It (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Dracula:%20Dead%20and%20Loving%20It%20(1995)
1053,961,Now and Then (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Now%20and%20Then%20(1995)
1054,1210,Mr. Wrong (1996),16-Feb-1996,http://us.imdb.com/M/title-exact?Mr.%20Wrong%20(1996)
1055,1530,"Simple Twist of Fate, A (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Simple%20Twist%20of%20Fate,%20A%20(1994)"
1056,1270,Cronos (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?Cronos%20(1992)
1057,689,"Pallbearer, The (1996)",19-Apr-1996,"http://us.imdb.com/M/title-exact?Pallbearer,%20The%20(1996)"
1058,1277,"War, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?War,%20The%20(1994)"
1059,823,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Don't%20Be%20a%20Menace%20(1996)
1060,344,"Adventures of Pinocchio, The (1996)",26-Jul-1996,"http://us.imdb.com/M/title-exact?Adventures%20of%20Pinocchio,%20The%20(1996)"
1061,393,"Evening Star, The (1996)",25-Dec-1996,"http://us.imdb.com/M/title-exact?Evening%20Star,%20The%20(1996)"
1062,1078,Four Days in September (1997),23-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-119815
1063,593,"Little Princess, A (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Little%20Princess,%20A%20(1995)"
1064,1410,Crossfire (1947),01-Jan-1947,http://us.imdb.com/M/title-exact?Crossfire%20(1947)
1065,517,Koyaanisqatsi (1983),01-Jan-1983,http://us.imdb.com/M/title-exact?Koyaanisqatsi%20(1983)
1066,954,Balto (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Balto%20(1995)
1067,266,Bottle Rocket (1996),21-Feb-1996,http://us.imdb.com/M/title-exact?Bottle%20Rocket%20(1996)
1068,1264,"Star Maker, The (Uomo delle stelle, L') (1995)",01-Mar-1996,"http://us.imdb.com/M/title-exact?Uomo%20delle%20stelle,%20L'%20(1995)"
1069,992,Amateur (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Amateur%20(1994)
1070,457,Living in Oblivion (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Living%20in%20Oblivion%20(1995)
1071,1149,Party Girl (1995),01-Jan-1995,http://us.imdb.com/Title?Party+Girl+(1995/I)
1072,1064,"Pyromaniac's Love Story, A (1995)",01-Jan-1995,"http://us.imdb.com/M/title-exact?Pyromaniac's%20Love%20Story,%20A%20(1995)"
1073,808,Shallow Grave (1994),01-Jan-1994,http://us.imdb.com/Title?Shallow+Grave+(1994)
1074,1054,Reality Bites (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Reality%20Bites%20(1994)
1075,1338,"Man of No Importance, A (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Man%20of%20No%20Importance,%20A%20(1994)"
1076,1303,"Pagemaster, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Pagemaster,%20The%20(1994)"
1077,1176,Love and a .45 (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Love%20and%20a%20.45%20(1994)
1078,575,Oliver & Company (1988),29-Mar-1988,http://us.imdb.com/M/title-exact?Oliver%20&%20Company%20(1988)
1079,167,Joe's Apartment (1996),26-Jul-1996,http://us.imdb.com/M/title-exact?Joe's%20Apartment%20(1996)
1080,1426,Celestial Clockwork (1994),12-Jul-1996,http://us.imdb.com/Title?Cort%E1zar+(1994)
1081,35,Curdled (1996),27-Sep-1996,http://us.imdb.com/M/title-exact?Curdled%20(1996)
1082,1010,Female Perversions (1996),25-Apr-1997,http://us.imdb.com/M/title-exact?Female%20Perversions%20(1996)
1083,1198,Albino Alligator (1996),17-Jan-1997,http://us.imdb.com/M/title-exact?Albino%20Alligator%20(1996)
1084,993,Anne Frank Remembered (1995),23-Feb-1996,http://us.imdb.com/M/title-exact?Anne%20Frank%20Remembered%20(1995)
1085,1226,Carried Away (1996),29-Mar-1996,http://us.imdb.com/M/title-exact?Carried%20Away%20(1996)
1086,270,It's My Party (1995),22-Mar-1996,http://us.imdb.com/M/title-exact?It's%20My%20Party%20(1995)
1087,1254,Bloodsport 2 (1995),01-Mar-1996,http://us.imdb.com/M/title-exact?Bloodsport%202%20%281995%29
1088,1224,Double Team (1997),04-Apr-1997,http://us.imdb.com/M/title-exact?Double%20Team%20%281997%29
1089,1159,Speed 2: Cruise Control (1997),13-Jun-1997,http://us.imdb.com/M/title-exact?Speed%202%3A%20Cruise%20Control%20%281997%29
1090,1004,Sliver (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Sliver%20(1993)
1091,194,Pete's Dragon (1977),01-Jan-1977,http://us.imdb.com/M/title-exact?Pete's%20Dragon%20(1977)
1092,1309,Dear God (1996),01-Nov-1996,http://us.imdb.com/M/title-exact?Dear%20God%20(1996)
1093,906,Live Nude Girls (1995),01-Mar-1996,http://us.imdb.com/M/title-exact?Live%20Nude%20Girls%20(1995)
1094,696,"Thin Line Between Love and Hate, A (1996)",03-Apr-1996,"http://us.imdb.com/M/title-exact?Thin%20Line%20Between%20Love%20and%20Hate,%20A%20(1996)"
1095,774,High School High (1996),25-Oct-1996,http://us.imdb.com/M/title-exact?High%20School%20High%20(1996)
1096,1427,Commandments (1997),02-May-1997,http://us.imdb.com/Title?Commandments+(1997)
1097,1074,"Hate (Haine, La) (1995)",09-Feb-1996,"http://us.imdb.com/M/title-exact?Haine,%20La%20(1995)"
1098,183,Flirting With Disaster (1996),22-Mar-1996,http://us.imdb.com/M/title-exact?Flirting%20With%20Disaster%20(1996)
1099,410,"Red Firecracker, Green Firecracker (1994)",01-Jan-1994,http://us.imdb.com/M/title-exact?Pao%20Da%20Shuang%20Deng%20(1994)
1100,463,What Happened Was... (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?What%20Happened%20Was...%20(1994)
1101,677,Six Degrees of Separation (1993),01-Jan-1993,http://us.imdb.com/M/title-exact?Six%20Degrees%20of%20Separation%20(1993)
1102,1029,Two Much (1996),01-Jan-1996,http://us.imdb.com/M/title-exact?Two%20Much%20(1996)
1103,1357,Trust (1990),01-Jan-1990,http://us.imdb.com/Title?Trust+(1990)
1104,1111,C'est arrivé près de chez vous (1992),01-Jan-1992,http://us.imdb.com/M/title-exact?C%27est%20arriv%E9%20pr%E8s%20de%20chez%20vous%20%281992%29
1105,1058,Firestorm (1998),09-Jan-1998,http://us.imdb.com/M/title-exact?imdb-title-120670
1106,1124,"Newton Boys, The (1998)",14-Mar-1998,"http://us.imdb.com/Title?Newton+Boys,+The+(1998)"
1107,714,Beyond Rangoon (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Beyond%20Rangoon%20(1995)
1108,1052,Feast of July (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Feast%20of%20July%20(1995)
1109,664,Death and the Maiden (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Death%20and%20the%20Maiden%20(1994)
1110,352,Tank Girl (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Tank%20Girl%20(1995)
1111,1442,Double Happiness (1994),01-Mar-1996,http://us.imdb.com/M/title-exact?Double%20Happiness%20(1994)
1112,1003,Cobb (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Cobb%20(1994)
1113,987,Mrs. Parker and the Vicious Circle (1994),01-Jan-1994,http://us.imdb.com/M/title-exact?Mrs.%20Parker%20and%20the%20Vicious%20Circle%20(1994)
1114,419,Faithful (1996),03-Apr-1996,http://us.imdb.com/M/title-exact?Faithful%20(1996)
1115,281,Twelfth Night (1996),25-Oct-1996,http://us.imdb.com/M/title-exact?Twelfth%20Night:%20Or%20What%20You%20Will%20(1996)
1116,803,"Mark of Zorro, The (1940)",01-Jan-1940,"http://us.imdb.com/M/title-exact?Mark%20of%20Zorro,%20The%20(1940)"
1117,956,Surviving Picasso (1996),20-Sep-1996,http://us.imdb.com/M/title-exact?Surviving%20Picasso%20(1996)
1118,947,Up in Smoke (1978),01-Jan-1978,http://us.imdb.com/M/title-exact?Up%20in%20Smoke%20(1978)
1119,654,Some Kind of Wonderful (1987),01-Jan-1987,http://us.imdb.com/M/title-exact?Some%20Kind%20of%20Wonderful%20(1987)
1120,1178,I'm Not Rappaport (1996),13-Nov-1996,http://us.imdb.com/M/title-exact?I'm%20Not%20Rappaport%20(1996)
1121,1378,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",05-Apr-1996,"http://us.imdb.com/M/title-exact?Parapluies%20de%20Cherbourg,%20Les%20(1964)"
1122,1646,They Made Me a Criminal (1939),01-Jan-1939,http://us.imdb.com/M/title-exact?They%20Made%20Me%20a%20Criminal%20(1939)
1123,1160,"Last Time I Saw Paris, The (1954)",01-Jan-1954,"http://us.imdb.com/M/title-exact?Last%20Time%20I%20Saw%20Paris,%20The%20(1954)"
1124,1156,"Farewell to Arms, A (1932)",01-Jan-1932,"http://us.imdb.com/M/title-exact?Farewell%20to%20Arms,%20A%20(1932)"
1125,1287,"Innocents, The (1961)",01-Jan-1961,"http://us.imdb.com/M/title-exact?Innocents,%20The%20(1961)"
1126,1115,"Old Man and the Sea, The (1958)",01-Jan-1958,"http://us.imdb.com/M/title-exact?Old%20Man%20and%20the%20Sea,%20The%20(1958)"
1127,1117,"Truman Show, The (1998)",01-Jan-1998,"http://us.imdb.com/Title?Truman+Show,+The+(1998)"
1128,1146,Heidi Fleiss: Hollywood Madam (1995) ,09-Feb-1996,http://us.imdb.com/M/title-exact?Heidi%20Fleiss:%20Hollywood%20Madam%20(1995)%20(TV)
1129,722,Chungking Express (1994),16-Feb-1996,http://us.imdb.com/M/title-exact?Chongqing%20Senlin%20(1994)
1130,1616,Jupiter's Wife (1994),09-Feb-1996,http://us.imdb.com/M/title-exact?Jupiter's%20Wife%20(1994)
1131,991,Safe (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Safe%20(1995)
1132,934,Feeling Minnesota (1996),13-Sep-1996,http://us.imdb.com/M/title-exact?Feeling%20Minnesota%20(1996)
1133,551,Escape to Witch Mountain (1975),01-Jan-1975,http://us.imdb.com/M/title-exact?Escape%20to%20Witch%20Mountain%20(1975)
1134,128,Get on the Bus (1996),16-Oct-1996,http://us.imdb.com/M/title-exact?Get%20on%20the%20Bus%20(1996)
1135,1008,"Doors, The (1991)",01-Jan-1991,"http://us.imdb.com/M/title-exact?Doors,%20The%20(1991)"
1136,1143,Ghosts of Mississippi (1996),20-Dec-1996,http://us.imdb.com/M/title-exact?Ghosts%20of%20Mississippi%20(1996)
1137,45,Beautiful Thing (1996),09-Oct-1996,http://us.imdb.com/M/title-exact?Beautiful%20Thing%20(1996)
1138,1422,Best Men (1997),01-Sep-1997,http://us.imdb.com/M/title-exact/Independence%20(1997)
1139,738,Hackers (1995),01-Jan-1995,http://us.imdb.com/M/title-exact?Hackers%20(1995)
1140,1268,"Road to Wellville, The (1994)",01-Jan-1994,"http://us.imdb.com/M/title-exact?Road%20to%20Wellville,%20The%20(1994)"
1141,1065,"War Room, The (1993)",01-Jan-1993,"http://us.imdb.com/M/title-exact?War%20Room,%20The%20(1993)"
